7	0	56694	0.004011479672044516	0
1	0	55338	0.0034476988948881626	0
1	1	15148	0.0036065431777387857	30
0	0	51826	0.003375384723767638	0
1	0	48916	0.0034361521247774363	0
1	0	15885	0.003569235559552908	0
1	0	50293	0.0035477790515869856	0
1	0	35900	0.0035758549347519875	0
1	0	6229	0.0035960564855486155	0
1	1	17413	0.003705258248373866	33
1	0	56149	0.0036757581401616335	0
1	1	23844	0.003681689267978072	31
1	0	39937	0.0036261610221117735	0
1	1	21253	0.003598746145144105	28
1	0	24175	0.003603859804570675	0
1	0	6247	0.0036586695350706577	0
1	0	25112	0.0036676793824881315	0
1	1	7149	0.0035920366644859314	33
7	0	37900	0.003861083183437586	0
0	0	28125	0.003752859076485038	0
6	1	39455	0.004313089419156313	24
9	1	55496	0.004425179213285446	32
0	0	24320	0.004783796612173319	0
2	0	27739	0.00520015973597765	0
3	0	52585	0.005069082602858543	0
9	1	46362	0.005732282064855099	34
9	1	34301	0.006090580020099878	36
9	1	50710	0.006366238929331303	31
4	0	56080	0.007216339465230703	0
9	1	36080	0.008996417745947838	31
9	1	21892	0.014068661257624626	40
9	1	16149	0.017673248425126076	30
9	1	2804	0.01124210748821497	27
9	1	27773	0.009935880079865456	22
4	0	40910	0.03031509928405285	0
4	0	34570	0.01583964377641678	0
4	1	50432	0.009875865653157234	31
4	0	25488	0.011365676298737526	0
9	1	26215	0.007362486328929663	34
9	1	16731	0.006930063478648663	27
9	1	38005	0.006520087830722332	28
9	1	37357	0.006348606664687395	31
4	0	21442	0.004529103171080351	0
4	1	47518	0.007565443869680166	29
5	1	22647	0.005875695496797562	19
2	1	39507	0.006012704223394394	26
7	0	50972	0.005551145877689123	0
2	1	51608	0.005713172256946564	40
3	0	808	0.0048581818118691444	0
2	0	32854	0.0048279110342264175	0
2	1	14809	0.004591851029545069	31
9	1	18602	0.004168608691543341	33
5	1	51718	0.004326140973716974	34
2	1	42918	0.004661361686885357	27
9	1	460	0.004812061320990324	27
7	0	57367	0.004586893133819103	0
5	0	2330	0.004542272537946701	0
9	1	58898	0.006761118303984404	38
9	1	37400	0.014191735535860062	31
4	0	51604	0.02195007912814617	0
9	1	40330	0.018283668905496597	28
9	1	35296	0.015559272840619087	34
9	1	9614	0.015267103910446167	37
9	1	31693	0.017368091270327568	28
9	1	20111	0.0285485852509737	30
4	0	39720	0.04108170047402382	0
9	1	25633	0.04352130368351936	28
9	1	36678	0.07216250896453857	30
9	1	3022	0.08322983235120773	28
9	1	4222	0.12742692232131958	27
8	0	7824	0.016280578449368477	0
9	1	14815	0.004001198336482048	29
8	0	37483	0.0033500429708510637	0
8	1	22039	0.0037647297140210867	33
2	1	22341	0.013777746818959713	30
8	0	54117	0.2864327132701874	0
8	1	21925	0.04451637342572212	33
0	0	32708	0.010575640015304089	0
2	1	38107	0.20742906630039215	23
8	1	14093	0.18684431910514832	24
2	1	38107	0.16607724130153656	27
8	0	12623	0.09855679422616959	0
2	1	53019	0.10859393328428268	30
8	0	20408	0.07965092360973358	0
8	1	3581	0.1760476678609848	34
8	1	44748	0.1513679474592209	32
8	1	14192	0.18382544815540314	30
0	1	40246	0.22914017736911774	35
0	1	6972	0.14963768422603607	34
0	1	9055	0.18186530470848083	32
5	1	27668	0.16315792500972748	29
8	1	3619	0.21830369532108307	32
8	1	36696	0.0055502476170659065	30
3	1	16873	0.06786195188760757	29
0	1	31172	0.06369288265705109	32
0	1	23331	0.02749238908290863	30
0	1	13641	0.028799470514059067	30
6	1	25297	0.028500959277153015	27
0	0	18324	0.021630071103572845	0
4	1	48819	0.02932594157755375	36
3	0	29352	0.028336605057120323	0
8	1	28247	0.02922305092215538	23
9	1	36306	0.19235096871852875	30
9	1	7416	0.37077561020851135	33
8	1	32935	0.009109068661928177	26
0	1	39503	0.0035261986777186394	41
8	0	7190	0.00338874408043921	0
3	1	2771	0.003560026176273823	38
2	0	8493	0.004928134847432375	0
8	0	46495	0.0071891071274876595	0
3	1	15681	0.00901498831808567	27
8	0	42699	0.017181560397148132	0
8	1	12623	0.017009610310196877	38
8	1	16486	0.13681070506572723	28
0	1	30787	0.08256496489048004	31
5	0	19909	0.20216678082942963	0
0	1	22706	0.11175534874200821	32
6	1	21426	0.10832706838846207	36
3	1	32071	0.05793901905417442	34
2	0	46887	0.10959933698177338	0
0	1	41358	0.10107965022325516	28
2	0	42012	0.02137753553688526	0
3	0	54706	0.004330924712121487	0
9	1	23262	0.0033333273604512215	29
5	0	11500	0.0038082734681665897	0
2	0	10477	0.0034697873052209616	0
2	1	49792	0.0033790525048971176	23
7	0	20532	0.0033876923844218254	0
3	0	15815	0.0034026559442281723	0
2	0	38356	0.0034315879456698895	0
2	0	36614	0.0033985201735049486	0
2	0	12603	0.0034334822557866573	0
6	1	55447	0.0034325290471315384	32
2	1	32637	0.003572742687538266	25
2	1	59281	0.00356035097502172	34
7	1	59088	0.003563058329746127	27
2	0	49349	0.0035951032768934965	0
9	1	21786	0.003599570132791996	30
8	0	12719	0.003841630183160305	0
3	1	48258	0.004942857660353184	33
2	1	49537	0.007858316414058208	34
0	0	28403	0.004660545848309994	0
5	0	26538	0.004867104347795248	0
8	0	28419	0.0055670421570539474	0
8	1	42737	0.006335598882287741	33
2	1	11109	0.009793500415980816	30
5	0	16980	0.012236902490258217	0
8	1	32617	0.008019314147531986	28
3	1	6706	0.01080736331641674	33
0	0	26103	0.01430096197873354	0
8	1	58394	0.010970362462103367	35
8	0	47283	0.012722169980406761	0
8	0	25321	0.017746038734912872	0
8	0	36681	0.005766397342085838	0
8	1	50040	0.009155414998531342	30
3	0	6706	0.008708333596587181	0
8	1	18288	0.013523569330573082	31
2	0	34864	0.011308291926980019	0
2	0	13925	0.0076439762488007545	0
2	1	34864	0.011618183925747871	28
8	1	21475	0.009379703551530838	32
5	1	14689	0.026265526190400124	38
8	1	14225	0.011628968641161919	34
2	1	18435	0.008205491118133068	36
8	0	37434	0.009998971596360207	0
2	1	52971	0.008241534233093262	30
5	1	49668	0.012899857945740223	27
8	1	7856	0.012670023366808891	32
2	1	18535	0.009851234033703804	30
2	1	54551	0.00823418702930212	21
5	0	45390	0.009904596023261547	0
8	1	7824	0.015172740444540977	28
5	1	4665	0.011133802123367786	32
2	0	18341	0.021753106266260147	0
8	1	43558	0.008489455096423626	35
2	1	15799	0.010891895741224289	37
8	1	58394	0.015680141746997833	21
6	1	13318	0.00993238016963005	33
2	1	57342	0.009831109084188938	28
2	1	55857	0.0193464532494545	25
2	0	11997	0.013666189275681973	0
8	1	47136	0.017665622755885124	23
2	0	31070	0.00802144967019558	0
2	1	33085	0.008570065721869469	22
5	0	14689	0.020688939839601517	0
8	1	11950	0.012597872875630856	28
5	0	47146	0.04791412875056267	0
5	1	36217	0.007832049392163754	34
8	1	26135	0.01502231415361166	29
3	1	36189	0.009725920855998993	32
0	0	11577	0.01262005977332592	0
2	1	12481	0.016195062547922134	28
5	1	21779	0.01596449315547943	28
9	1	23681	0.016837336122989655	28
9	1	20513	0.012896239757537842	32
5	0	15000	0.025136375799775124	0
5	0	37072	0.025434626266360283	0
9	1	40764	0.011367492377758026	33
9	1	44400	0.009409797377884388	32
7	0	9519	0.00908813439309597	0
9	1	13116	0.015004451386630535	32
9	1	28354	0.02436457946896553	32
4	0	36092	0.01212035771459341	0
2	0	57669	0.0034947427920997143	0
4	1	26858	0.003979975823312998	23
8	1	56485	0.018118469044566154	26
7	0	7229	0.044966116547584534	0
8	1	17096	0.030219687148928642	30
9	1	17861	0.07749635726213455	31
3	0	15496	0.47614845633506775	0
7	0	29491	0.18483811616897583	0
9	1	33756	0.19298136234283447	30
2	0	50716	0.030546046793460846	0
9	1	42542	0.8482739329338074	28
0	0	58809	0.12015131115913391	0
9	1	38333	0.7506604194641113	30
9	1	27237	0.8564272522926331	24
9	1	11078	0.1993178129196167	34
7	0	33408	0.989138126373291	0
9	1	14240	0.456193745136261	32
2	0	47230	0.1424453854560852	0
9	1	44430	0.6102343201637268	35
9	1	4118	0.35093045234680176	33
9	1	12248	0.1690613478422165	33
9	1	54599	0.31238412857055664	23
9	1	6460	0.5776499509811401	30
9	1	52406	0.4210985600948334	24
9	1	54139	0.08335079252719879	23
4	0	54686	0.48118337988853455	0
4	0	10908	0.08403598517179489	0
9	1	42577	0.04314977675676346	28
9	1	13088	0.024153707548975945	35
4	1	36540	0.020232729613780975	26
5	0	19328	0.10311350971460342	0
9	1	45236	0.09022735059261322	34
4	0	30253	0.051804766058921814	0
1	0	17429	0.03143274039030075	0
1	0	53787	0.07013256102800369	0
9	1	16934	0.356263667345047	22
9	1	56906	0.16633322834968567	29
9	1	16568	0.15099859237670898	31
9	1	32713	0.33106982707977295	20
9	1	15194	0.32994315028190613	36
9	1	26302	0.250823438167572	32
4	0	46314	0.5616796612739563	0
1	0	20674	0.03579999506473541	0
9	1	34489	0.11130174994468689	33
4	0	48786	0.08708765357732773	0
9	1	4667	0.07496968656778336	28
7	0	10019	0.10558757185935974	0
4	0	42304	0.02148471772670746	0
9	1	22450	0.15675431489944458	30
9	1	58179	0.22976359724998474	26
8	0	50692	0.08517894148826599	0
1	0	535	0.04126835614442825	0
2	0	59920	0.06438982486724854	0
9	1	7529	0.2542855143547058	27
4	0	754	0.42946571111679077	0
9	1	30395	0.08647996187210083	30
9	1	8424	0.03473113477230072	34
9	1	36186	0.03932643309235573	29
9	1	24593	0.030997423455119133	38
9	1	5836	0.0538470633327961	29
2	0	8097	0.030620291829109192	0
9	1	50701	0.03074326552450657	36
9	1	17310	0.03321033716201782	30
4	0	51944	0.03276364877820015	0
9	1	56883	0.02257428877055645	30
4	0	24262	0.024613242596387863	0
9	1	38344	0.017173541709780693	38
9	1	45123	0.025568267330527306	28
4	0	3352	0.01206810399889946	0
9	1	11452	0.023599619045853615	33
9	1	21267	0.024303480982780457	38
7	0	46673	0.046520769596099854	0
9	1	47017	0.0247820895165205	26
9	1	26220	0.022211674600839615	31
9	1	27679	0.022252511233091354	29
9	1	31004	0.023730037733912468	26
9	1	21108	0.02712422050535679	22
9	1	48381	0.02870347537100315	19
9	1	23224	0.021203866228461266	27
4	0	16314	0.03241975978016853	0
4	0	44232	0.03846212103962898	0
9	1	33606	0.023489464074373245	26
4	0	22590	0.037708550691604614	0
9	1	16727	0.02429882064461708	27
4	0	48522	0.03951383754611015	0
4	0	21246	0.034672707319259644	0
9	1	4973	0.02066686563193798	32
3	0	3462	0.019938640296459198	0
9	1	44892	0.02019108086824417	37
9	1	9728	0.01921333372592926	40
9	1	50128	0.025202861055731773	25
9	1	21646	0.019228052347898483	35
9	1	51123	0.0220648106187582	29
4	0	55954	0.03653647005558014	0
9	1	32983	0.02016732096672058	33
4	0	46806	0.03712112829089165	0
9	1	15323	0.018164172768592834	43
9	1	18786	0.021241096779704094	33
9	1	25881	0.020277248695492744	32
8	0	15724	0.04042229801416397	0
4	0	20338	0.0376095324754715	0
4	0	57224	0.039876826107501984	0
4	0	19666	0.03988533839583397	0
9	1	52576	0.01948920264840126	33
9	1	17571	0.022737031802535057	28
9	1	18415	0.021339502185583115	32
8	0	16044	0.034470316022634506	0
9	1	58616	0.022743334993720055	31
9	1	26259	0.02012559585273266	32
9	1	12496	0.01867360807955265	32
4	0	18000	0.03169907629489899	0
9	1	56431	0.020489899441599846	31
9	1	29953	0.024439875036478043	26
9	1	39694	0.0228180680423975	28
9	1	53456	0.021953564137220383	32
9	1	1736	0.022952111437916756	24
9	1	41128	0.01937464438378811	37
9	1	57444	0.021032199263572693	32
9	1	1161	0.024432023987174034	23
7	0	2488	0.021730197593569756	0
9	1	29091	0.018373636528849602	39
9	1	4932	0.02259034477174282	23
7	0	26705	0.03555740416049957	0
9	1	13358	0.018681462854146957	39
8	0	42662	0.03618577495217323	0
9	1	9728	0.020719006657600403	37
9	1	57444	0.01803697645664215	39
9	1	19387	0.01914324052631855	37
9	1	1743	0.01915612444281578	37
9	1	54850	0.022173812612891197	31
9	1	16727	0.018384374678134918	36
4	0	24822	0.03544103354215622	0
4	0	48786	0.03361079469323158	0
4	0	1446	0.034694161266088486	0
9	1	13429	0.019064078107476234	37
9	1	27521	0.020598027855157852	30
9	1	26954	0.02144838124513626	27
4	0	8875	0.03207649663090706	0
9	1	55849	0.016946053132414818	46
9	1	45236	0.017729612067341805	41
9	1	44641	0.020775528624653816	33
7	0	49666	0.03618006780743599	0
9	1	51032	0.021477429196238518	32
7	0	29452	0.01541777141392231	0
9	1	9425	0.017583439126610756	38
9	1	41065	0.02103811502456665	30
9	1	15944	0.021357720717787743	27
4	0	54852	0.0353957824409008	0
7	0	27453	0.013597735203802586	0
4	0	29196	0.03527960553765297	0
4	0	25188	0.03299536928534508	0
9	1	24387	0.01917365752160549	37
9	1	59756	0.018966933712363243	33
9	1	22078	0.01807633973658085	37
7	0	19838	0.02719869650900364	0
9	1	11190	0.01889943890273571	37
9	1	27515	0.02352478727698326	21
8	0	58518	0.032418392598629	0
9	1	53616	0.02497887797653675	18
9	1	56431	0.023351844400167465	28
4	0	3484	0.012060132808983326	0
3	0	3626	0.0293569415807724	0
9	1	22072	0.022020747885107994	25
4	0	54918	0.03576973080635071	0
9	1	53279	0.023135844618082047	26
9	1	56703	0.02207852154970169	27
2	0	39929	0.013464095070958138	0
9	1	31376	0.019649770110845566	32
9	1	7727	0.023092489689588547	27
4	0	34234	0.03610412776470184	0
9	1	13728	0.019813481718301773	32
4	0	24262	0.03567403554916382	0
9	1	52846	0.02103603072464466	29
9	1	49984	0.022329356521368027	29
7	0	7994	0.03740416467189789	0
9	1	24054	0.020658012479543686	29
9	1	43864	0.021278534084558487	29
9	1	50967	0.021331891417503357	25
4	0	23406	0.02952059730887413	0
9	1	27237	0.022253524512052536	23
4	0	33262	0.03144949674606323	0
9	1	29154	0.020595239475369453	30
9	1	1462	0.021054759621620178	29
9	1	3781	0.02018401026725769	30
7	0	51346	0.03641529753804207	0
7	0	19838	0.024900255724787712	0
9	1	1736	0.02090679109096527	29
4	0	56770	0.019543714821338654	0
9	1	51123	0.01796979084610939	35
4	0	42233	0.020310457795858383	0
8	0	25988	0.03363579139113426	0
4	0	40910	0.03031752072274685	0
9	1	39148	0.018264586105942726	36
9	1	58081	0.022698672488331795	26
4	0	31453	0.03223094716668129	0
9	1	26571	0.019526328891515732	32
9	1	45301	0.01939985156059265	31
